window_ms,bins,channel_mode,selected_channels,feature_dim,shrinkage,prior,scaler,aggregation,train_character_correct,train_character_accuracy,train_pr_auc,train_roc_auc,train_balanced_accuracy,test_character_correct_reference,test_character_accuracy_reference,test_predictions_reference
0-600,12,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",240,0.03,empirical,standard,round_zscore_mean,7,0.5833333333333334,0.49510081052554955,0.7992916666666667,0.66,5,0.625,2BF5CXKA
0-600,12,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",240,0.03,empirical,standard,median,7,0.5833333333333334,0.49510081052554955,0.7992916666666667,0.66,4,0.5,2BF5OXEA
0-600,12,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",144,auto,empirical,none,round_zscore_mean,7,0.5833333333333334,0.4946674153873467,0.815361111111111,0.6316666666666667,5,0.625,2BF5CXKA
0-600,12,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",144,auto,empirical,standard,round_zscore_mean,7,0.5833333333333334,0.4946674153873467,0.815361111111111,0.6316666666666667,5,0.625,2BF5CXKA
0-500,12,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",240,0.08,empirical,none,median,7,0.5833333333333334,0.49464679773846837,0.800875,0.6275,6,0.75,2TF5OXKA
0-600,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.08,balanced,standard,median,7,0.5833333333333334,0.4941544117531076,0.7984027777777777,0.7208333333333333,5,0.625,2BF5C0KM
0-600,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.08,empirical,standard,median,7,0.5833333333333334,0.4940622911460176,0.8045694444444444,0.6258333333333334,6,0.75,2TF5O0KM
0-600,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,auto,empirical,none,median,7,0.5833333333333334,0.49287444068114045,0.8057638888888888,0.6308333333333334,6,0.75,2TF5O0KM
0-600,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,auto,empirical,standard,median,7,0.5833333333333334,0.49287444068114045,0.8057638888888888,0.6308333333333334,6,0.75,2TF5O0KM
0-500,12,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",144,0.08,balanced,none,round_zscore_mean,7,0.5833333333333334,0.4925658315647888,0.8139444444444445,0.7383333333333333,7,0.875,2TF5CXKM
0-500,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,auto,empirical,none,median,7,0.5833333333333334,0.4925483894390595,0.7971805555555556,0.6433333333333333,7,0.875,2TF5OXKM
0-500,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,auto,empirical,standard,median,7,0.5833333333333334,0.4925483894390595,0.7971805555555556,0.6433333333333333,7,0.875,2TF5OXKM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.08,balanced,standard,round_zscore_mean,7,0.5833333333333334,0.4923286463573893,0.7920694444444445,0.7416666666666667,5,0.625,2BF5UXEM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.08,balanced,standard,trimmed_mean,7,0.5833333333333334,0.4923286463573893,0.7920694444444445,0.7416666666666667,4,0.5,2BF5OX9A
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.03,balanced,standard,round_zscore_mean,7,0.5833333333333334,0.4920420381728662,0.7987916666666668,0.7458333333333333,6,0.75,2BF5UXKM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.03,balanced,standard,median,7,0.5833333333333334,0.4920420381728662,0.7987916666666668,0.7458333333333333,5,0.625,2TF5U4KA
0-500,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,0.08,balanced,none,median,7,0.5833333333333334,0.49071898008244397,0.7936111111111112,0.7133333333333334,5,0.625,2BF5OXK5
0-600,12,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",144,0.03,balanced,standard,median,7,0.5833333333333334,0.49051878469830246,0.8207916666666667,0.7483333333333333,6,0.75,2TF5CXKA
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.08,balanced,standard,round_zscore_mean,7,0.5833333333333334,0.4901155788632681,0.7908333333333333,0.7341666666666666,6,0.75,2BF5OXKM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.08,balanced,standard,trimmed_mean,7,0.5833333333333334,0.4901155788632681,0.7908333333333333,0.7341666666666666,5,0.625,2BF5OXKA
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,auto,balanced,none,trimmed_mean,7,0.5833333333333334,0.4900584918172067,0.7892083333333334,0.7225,5,0.625,2TF5OX9A
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,auto,balanced,standard,trimmed_mean,7,0.5833333333333334,0.4900584918172067,0.7892083333333334,0.7225,5,0.625,2TF5OX9A
0-600,12,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",144,0.08,empirical,standard,round_zscore_mean,7,0.5833333333333334,0.4896340277039755,0.8119444444444445,0.6275,5,0.625,2BF5CXKA
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,auto,balanced,none,round_zscore_mean,7,0.5833333333333334,0.4892320401964519,0.787986111111111,0.7191666666666667,6,0.75,2BF5OXKM
0-500,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,auto,balanced,standard,round_zscore_mean,7,0.5833333333333334,0.4892320401964519,0.787986111111111,0.7191666666666667,6,0.75,2BF5OXKM
0-500,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,0.08,empirical,none,median,7,0.5833333333333334,0.48796625028441687,0.7972777777777778,0.6425,7,0.875,2TF5OXKM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",120,0.03,balanced,none,mean,7,0.5833333333333334,0.4874307875701451,0.8169583333333333,0.7475,6,0.75,2TF5CXGM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",120,0.03,balanced,none,trial_zscore_mean,7,0.5833333333333334,0.4874307875701451,0.8169583333333333,0.7475,6,0.75,2TF5CXGM
0-500,8,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",96,0.03,empirical,standard,median,7,0.5833333333333334,0.4867019221432057,0.8086666666666666,0.6341666666666667,7,0.875,2TF5CXKM
0-600,10,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",200,0.08,empirical,none,median,7,0.5833333333333334,0.48601160079999717,0.8054722222222221,0.6191666666666666,6,0.75,2TL5OXKM
0-600,12,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",144,0.08,empirical,none,mean,7,0.5833333333333334,0.485705421465248,0.8053611111111111,0.6333333333333333,5,0.625,2BL5CXKM
0-600,12,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",144,0.08,empirical,none,trial_zscore_mean,7,0.5833333333333334,0.485705421465248,0.8053611111111111,0.6333333333333333,5,0.625,2BL5CXKM
0-600,12,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",144,0.08,empirical,none,round_zscore_mean,7,0.5833333333333334,0.485705421465248,0.8053611111111111,0.6333333333333333,5,0.625,2BF5CXKA
0-500,10,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",120,0.08,empirical,standard,mean,7,0.5833333333333334,0.4846106574379616,0.807763888888889,0.6275,5,0.625,2NF5CXGM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",120,0.08,empirical,standard,trial_zscore_mean,7,0.5833333333333334,0.4846106574379616,0.807763888888889,0.6275,5,0.625,2NF5CXGM
0-500,12,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",240,0.08,balanced,none,median,7,0.5833333333333334,0.4840350616384129,0.7983888888888888,0.7250000000000001,6,0.75,2TF5OXKA
0-500,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,0.08,balanced,none,mean,7,0.5833333333333334,0.4832577927695491,0.7797916666666667,0.7258333333333333,6,0.75,2TL5OXKM
0-500,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,0.08,balanced,none,trial_zscore_mean,7,0.5833333333333334,0.4832577927695491,0.7797916666666667,0.7258333333333333,6,0.75,2TL5OXKM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",120,0.03,balanced,standard,mean,7,0.5833333333333334,0.4822913529720547,0.8190277777777777,0.7583333333333333,7,0.875,2TF5CXKM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",120,0.03,balanced,standard,trial_zscore_mean,7,0.5833333333333334,0.4822913529720547,0.8190277777777777,0.7583333333333333,7,0.875,2TF5CXKM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",120,0.03,balanced,standard,trimmed_mean,7,0.5833333333333334,0.4822913529720547,0.8190277777777777,0.7583333333333333,6,0.75,2TF5CXKA
0-500,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,0.08,empirical,standard,median,7,0.5833333333333334,0.4821008123142397,0.7930694444444444,0.6266666666666667,7,0.875,2TF5OXKM
0-500,12,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",144,0.08,empirical,standard,round_zscore_mean,7,0.5833333333333334,0.4816406652330107,0.8055416666666666,0.6175,6,0.75,2NF5CXKM
0-500,8,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",96,0.03,balanced,standard,trimmed_mean,7,0.5833333333333334,0.4781250553340381,0.8106666666666666,0.7458333333333333,7,0.875,2TF5CXKM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",120,0.08,empirical,none,median,7,0.5833333333333334,0.47715336127737634,0.8010833333333334,0.6325000000000001,5,0.625,2TF5CXGA
0-600,10,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",120,0.03,empirical,none,median,7,0.5833333333333334,0.4766948120247059,0.8185416666666667,0.6508333333333334,7,0.875,2TF5CXKM
0-500,8,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",96,auto,empirical,none,median,7,0.5833333333333334,0.47484818121807165,0.8024027777777778,0.6366666666666667,7,0.875,2TF5CXKM
0-500,8,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",96,auto,empirical,standard,median,7,0.5833333333333334,0.47484818121807165,0.8024027777777778,0.6366666666666667,7,0.875,2TF5CXKM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",120,auto,balanced,none,mean,7,0.5833333333333334,0.47372598922473397,0.8150138888888888,0.7391666666666666,5,0.625,2NF5CXGM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",120,auto,balanced,none,trial_zscore_mean,7,0.5833333333333334,0.47372598922473397,0.8150138888888888,0.7391666666666666,5,0.625,2NF5CXGM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",120,auto,balanced,standard,mean,7,0.5833333333333334,0.47372598922473397,0.8150138888888888,0.7391666666666666,5,0.625,2NF5CXGM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",120,auto,balanced,standard,trial_zscore_mean,7,0.5833333333333334,0.47372598922473397,0.8150138888888888,0.7391666666666666,5,0.625,2NF5CXGM
0-500,12,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",240,0.08,balanced,standard,median,7,0.5833333333333334,0.4735219938398546,0.7941666666666667,0.72,4,0.5,26F5UXEA
0-500,10,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",120,0.08,balanced,standard,median,7,0.5833333333333334,0.4707560738094477,0.8108333333333333,0.7558333333333334,5,0.625,2TF5CX5A
0-500,8,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",96,0.08,balanced,none,median,7,0.5833333333333334,0.46947488803723836,0.8008611111111111,0.7266666666666667,6,0.75,2TF5CLKM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",120,0.08,balanced,none,mean,7,0.5833333333333334,0.4686602112347804,0.8111527777777777,0.7416666666666667,5,0.625,2NF5CXGM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",120,0.08,balanced,none,median,7,0.5833333333333334,0.4686602112347804,0.8111527777777777,0.7416666666666667,5,0.625,2TF5CXGA
0-500,10,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",120,0.08,balanced,none,trial_zscore_mean,7,0.5833333333333334,0.4686602112347804,0.8111527777777777,0.7416666666666667,5,0.625,2NF5CXGM
0-500,10,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",120,0.08,balanced,none,round_zscore_mean,7,0.5833333333333334,0.4686602112347804,0.8111527777777777,0.7416666666666667,5,0.625,2NF5CXGM
0-600,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,0.03,empirical,standard,median,7,0.5833333333333334,0.46653263396454536,0.7977083333333334,0.6391666666666667,4,0.5,2BF5O0EM
0-500,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,auto,balanced,none,round_zscore_mean,7,0.5833333333333334,0.463124564777149,0.7702638888888889,0.7208333333333333,5,0.625,2BL5OXKM
0-500,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,auto,balanced,standard,round_zscore_mean,7,0.5833333333333334,0.463124564777149,0.7702638888888889,0.7208333333333333,5,0.625,2BL5OXKM
0-600,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,0.03,empirical,none,median,7,0.5833333333333334,0.4625302322355054,0.7938333333333333,0.6266666666666667,5,0.625,2BF5U0KM
0-600,10,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",120,0.08,empirical,standard,median,7,0.5833333333333334,0.4585018781451494,0.8091527777777778,0.5991666666666666,5,0.625,2TL5CXGM
0-500,8,top12,"Ch20,Ch17,Ch15,Ch14,Ch12,Ch13,Ch16,Ch10,Ch18,Ch19,Ch08,Ch11",96,0.08,empirical,standard,median,7,0.5833333333333334,0.45742716255485316,0.7937222222222222,0.6208333333333333,6,0.75,2NF5CXKM
0-600,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,0.08,balanced,standard,median,7,0.5833333333333334,0.4572914747622047,0.7939722222222222,0.7358333333333333,2,0.25,VBF5U0EG
0-600,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,0.08,balanced,none,median,7,0.5833333333333334,0.4561828090542688,0.7918888888888889,0.7458333333333333,4,0.5,VBF5UXEM
0-600,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,auto,balanced,none,round_zscore_mean,7,0.5833333333333334,0.4546466087981254,0.7932222222222223,0.735,3,0.375,VTL5ULEM
0-600,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,auto,balanced,standard,round_zscore_mean,7,0.5833333333333334,0.4546466087981254,0.7932222222222223,0.735,3,0.375,VTL5ULEM
0-600,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,auto,balanced,none,median,7,0.5833333333333334,0.4546466087981254,0.7932222222222223,0.735,2,0.25,VBF5U0EG
0-600,8,all,"Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20",160,auto,balanced,standard,median,7,0.5833333333333334,0.4546466087981254,0.7932222222222223,0.735,2,0.25,VBF5U0EG
0-600,8,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",96,0.03,balanced,none,round_zscore_mean,7,0.5833333333333334,0.45271783529226584,0.8179861111111111,0.7475,5,0.625,2TF5CLKA
0-500,8,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",96,0.08,empirical,none,median,7,0.5833333333333334,0.4501787001249597,0.7830555555555556,0.605,6,0.75,2TL5CXKM
0-500,8,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",96,0.08,empirical,none,round_zscore_mean,7,0.5833333333333334,0.4501787001249597,0.7830555555555556,0.605,5,0.625,2NL5CXKM
0-500,8,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",96,auto,balanced,none,trimmed_mean,7,0.5833333333333334,0.4494087750637159,0.7913194444444445,0.7416666666666667,6,0.75,2TL5CXKM
0-500,8,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",96,auto,balanced,standard,trimmed_mean,7,0.5833333333333334,0.4494087750637159,0.7913194444444445,0.7416666666666667,6,0.75,2TL5CXKM
0-600,8,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",96,auto,balanced,none,mean,7,0.5833333333333334,0.449064232772052,0.8108472222222222,0.7391666666666666,6,0.75,2TL5CXKM
0-600,8,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",96,auto,balanced,none,trial_zscore_mean,7,0.5833333333333334,0.449064232772052,0.8108472222222222,0.7391666666666666,6,0.75,2TL5CXKM
0-600,8,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",96,auto,balanced,standard,mean,7,0.5833333333333334,0.449064232772052,0.8108472222222222,0.7391666666666666,6,0.75,2TL5CXKM
0-600,8,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",96,auto,balanced,standard,trial_zscore_mean,7,0.5833333333333334,0.449064232772052,0.8108472222222222,0.7391666666666666,6,0.75,2TL5CXKM
0-500,8,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",96,0.08,balanced,standard,trimmed_mean,7,0.5833333333333334,0.4483507334089032,0.791611111111111,0.7391666666666666,6,0.75,2TL5CXKM
0-500,8,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",96,0.08,balanced,none,mean,7,0.5833333333333334,0.4480177123713476,0.79025,0.7375,4,0.5,2NL5CXGM
0-500,8,top12,"Ch20,Ch17,Ch15,Ch12,Ch14,Ch16,Ch13,Ch10,Ch18,Ch19,Ch08,Ch11",96,0.08,balanced,none,trial_zscore_mean,7,0.5833333333333334,0.4480177123713476,0.79025,0.7375,4,0.5,2NL5CXGM
0-600,8,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",96,0.08,balanced,standard,mean,7,0.5833333333333334,0.4476701217486555,0.8094722222222224,0.73,6,0.75,2TL5CXKM
0-600,8,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",96,0.08,balanced,standard,trial_zscore_mean,7,0.5833333333333334,0.4476701217486555,0.8094722222222224,0.73,6,0.75,2TL5CXKM
0-600,10,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",120,0.08,empirical,none,median,7,0.5833333333333334,0.4451603890031018,0.805138888888889,0.5866666666666667,6,0.75,2TL5CXKM
0-600,8,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",96,0.08,empirical,standard,mean,7,0.5833333333333334,0.4365193525905978,0.8005972222222222,0.595,4,0.5,2TL5C0EM
0-600,8,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",96,0.08,empirical,standard,trial_zscore_mean,7,0.5833333333333334,0.4365193525905978,0.8005972222222222,0.595,4,0.5,2TL5C0EM
0-600,8,top12,"Ch20,Ch17,Ch12,Ch15,Ch08,Ch16,Ch14,Ch10,Ch13,Ch18,Ch11,Ch19",96,0.08,balanced,none,round_zscore_mean,7,0.5833333333333334,0.4350013162103758,0.8028611111111111,0.72,5,0.625,2TF5CLKA
